"EmployeeNumber","Surname","GivenName","Gender","City","JobTitle","DepartmentName","StoreLocation","Division","Age","LengthService","AbsentHours","BusinessUnit","AbsenceRate"
6123,"Rose","Martin","M","Burnaby","Dairy Person","Dairy","Burnaby","Stores",48.38958932,4.517693314,45.4274952,"Stores",4.225687142
6124,"Leduc","Pedro","M","Vancouver","Baker","Bakery","Vancouver","Stores",51.69339773,5.891722424,79.17182281,"Stores",4.770544307
6125,"Miser","John","M","Kaslo","Baker","Bakery","Cranbrook","Stores",30.73379134,5.810115309,0,"Stores",0.535433981
6126,"Dixon","James","M","Burnaby","Dairy Person","Dairy","Burnaby","Stores",45.75315169,5.497713819,31.20251513,"Stores",3.603690427
6127,"Ellis","Judith","F","Enderby","Shelf Stocker","Processed Foods","Vernon","Stores",38.43606578,4.51934578,61.68327466,"Stores",2.210829574
6128,"Zuniga","William","M","Williams Lake","Dairy Person","Dairy","Williams Lake","Stores",31.56684253,7.011229025,0,"Stores",0.595769963
6129,"Boyden","Anna","F","Manning Park","Dairy Person","Dairy","Chilliwack","Stores",28.71856584,5.227868431,5.007941179,"Stores",0.180019902
6131,"Donovan","John","M","Vancouver","Baker","Bakery","Vancouver","Stores",32.29558565,3.96357034,0,"Stores",1.018029654
6132,"Weber","Joseph","M","Agassiz","Dairy Person","Dairy","Chilliwack","Stores",34.9858213,8.440782304,0,"Stores",1.158933308
6133,"Papadopoulos","William","M","Victoria","Baker","Bakery","Victoria","Stores",26.43260741,5.187985591,0,"Stores",-0.279089062
6134,"Barriga","Amy","F","Fort Nelson","Dairy Person","Dairy","Fort Nelson","Stores",54.17206167,10.56293763,103.9223144,"Stores",4.851133542
6135,"Brickner","Chester","M","Richmond","Baker","Bakery","Richmond","Stores",43.03480062,2.986460547,21.22375827,"Stores",3.279860063
6136,"Elmer","Sadie","F","Vancouver","Baker","Bakery","Vancouver","Stores",48.27475019,5.642825654,110.003127,"Stores",4.101009031
6137,"Small","Gilbert","M","Kamloops","Dairy Person","Dairy","Kamloops","Stores",61.31162859,7.256222517,163.5028327,"Stores",6.594372866
6138,"Luevano","Irene","F","Victoria","Baker","Bakery","Victoria","Stores",40.71629997,7.410780417,41.68048474,"Stores",2.411705751
6139,"Pfeifer","Edward","M","Quesnel","Shelf Stocker","Processed Foods","Quesnel","Stores",39.53448158,5.902069472,39.91608891,"Stores",2.308505861
6140,"Burson","Dorothy","F","Whistler","Dairy Person","Dairy","Squamish","Stores",44.48107003,4.412894225,106.6538862,"Stores",3.444005397
6141,"Considine","Deneen","F","Vancouver","Baker","Bakery","Vancouver","Stores",56.62121696,9.322593389,67.81062857,"Stores",5.45869094
6142,"Miller","Buddy","M","Prince George","Shelf Stocker","Processed Foods","Prince George","Stores",39.86463299,6.588966079,0,"Stores",2.313406983
6143,"Lang","Anjanette","F","Vancouver","Baker","Bakery","Vancouver","Stores",30.3906608,5.861549866,0,"Stores",0.461343434
6144,"Tarr","Paul","M","Westbank","Dairy Person","Dairy","Kelowna","Stores",44.23654924,8.520986639,56.56555759,"Stores",3.024157313
6145,"Cooper","Alonzo","M","Sparwood","Baker","Bakery","Cranbrook","Stores",52.64226919,5.236158704,166.3074186,"Stores",5.021707513
6146,"Bullock","Catherine","F","Topley","Shelf Stocker","Processed Foods","Prince George","Stores",43.44939996,5.819816432,74.92120841,"Stores",3.108346048
6147,"Collison","Alfred","M","Gibsons","Dairy Person","Dairy","West Vancouver","Stores",53.86278167,7.099824179,108.8759015,"Stores",5.100739546
6148,"O'Connor","Justin","M","Powell River","Shelf Stocker","Processed Foods","Nanaimo","Stores",47.22505163,6.678521279,106.9469987,"Stores",3.795167461
6149,"Gutierrez","Carrie","F","Ganges","Baker","Bakery","Victoria","Stores",26.04811705,8.997694738,0,"Stores",-0.700368654
6150,"Clouse","Angela","F","Vancouver","Baker","Bakery","Vancouver","Stores",48.11349397,5.861138594,69.54990197,"Stores",4.048687474
6151,"O'Donnell","Lucy","F","Kamloops","Dairy Person","Dairy","Kamloops","Stores",47.01383051,2.779910688,123.4101252,"Stores",4.103882815
6152,"Terry","John","M","Vancouver","Baker","Bakery","Vancouver","Stores",43.8441185,5.507728339,82.82696461,"Stores",3.216377137
6153,"Eldred","Carol","F","Vancouver","Baker","Bakery","Vancouver","Stores",38.15161784,6.837373944,45.69647364,"Stores",1.944278295
6154,"Baity","Kenneth","M","Vancouver","Baker","Bakery","Vancouver","Stores",48.47534265,4.917692659,95.00918074,"Stores",4.206983724
6155,"McCrary","Alan","M","Burnaby","Dairy Person","Dairy","Burnaby","Stores",28.7687066,5.556194309,0,"Stores",0.160569619
6156,"Black","Steve","M","Sparwood","Baker","Bakery","Cranbrook","Stores",50.16749985,6.53430313,100.2563981,"Stores",4.403754711
6157,"McKeon","Raymond","M","New Westminster","Dairy Person","Dairy","New Westminster","Stores",53.10972541,6.676402333,110.9280661,"Stores",4.986484706
6158,"Beene","Jason","M","Terrace","Cashier","Customer Service","Terrace","Stores",45.21488561,4.081491897,36.96733891,"Stores",3.622414883
6159,"Williams","Antonio","M","New Westminster","Dairy Person","Dairy","New Westminster","Stores",53.29923544,5.36135519,93.56688638,"Stores",5.143398342
6160,"Ennis","Janice","F","Courtenay","Shelf Stocker","Processed Foods","Nanaimo","Stores",32.50519441,6.613371872,0,"Stores",0.821571028
6161,"Reed","Frank","M","Langley","Dairy Person","Dairy","Langley","Stores",44.66289721,6.529973727,32.59493172,"Stores",3.289949606
6162,"Knight","Dean","M","Prince George","Shelf Stocker","Processed Foods","Prince George","Stores",45.19430144,5.62646881,0,"Stores",3.478965088
6163,"Rael","Steven","M","Vancouver","Baker","Bakery","Vancouver","Stores",41.14335851,6.404849426,58.63854092,"Stores",2.588834409
6164,"Roger","Anthony","M","Victoria","Baker","Bakery","Victoria","Stores",39.96748387,6.116503822,51.93358722,"Stores",2.376818783
6165,"Lieber","Karen","F","Vancouver","Baker","Bakery","Vancouver","Stores",51.91032847,2.344446105,163.3648509,"Stores",5.134248948
6166,"Foltz","Larry","M","Nanaimo","Shelf Stocker","Processed Foods","Nanaimo","Stores",41.23917477,5.765632736,64.95446099,"Stores",2.665855626
6167,"Arroyo","Mohammad","M","Salmon Arm","Dairy Person","Dairy","Kamloops","Stores",37.16256867,6.862791669,30.91676978,"Stores",1.741791805
6168,"Anderson","Ivy","F","Vancouver","Baker","Bakery","Vancouver","Stores",23.39825538,7.540384846,0,"Stores",-1.105351455
6169,"Contreras","Megan","F","Comox","Shelf Stocker","Processed Foods","Nanaimo","Stores",33.11262955,5.315406017,0,"Stores",1.061537634
6170,"Butler","Armando","M","Port Hardy","Shelf Stocker","Processed Foods","Nanaimo","Stores",48.13883011,4.541397154,95.07846102,"Stores",4.172793613
6171,"Hearns","Joseph","M","Vancouver","Baker","Bakery","Vancouver","Stores",54.07745062,5.551500546,128.2915053,"Stores",5.283776066
6172,"Fry","Roger","M","Prince George","Shelf Stocker","Processed Foods","Prince George","Stores",44.78653186,3.211148203,44.23263205,"Stores",3.614174658
6173,"Jones","Shirlene","F","Surrey","Dairy Person","Dairy","Surrey","Stores",41.53960553,4.861056653,51.86501902,"Stores",2.808215968
6174,"Arnold","Frances","F","Coquitlam","Shelf Stocker","Processed Foods","Nanaimo","Stores",46.70708814,3.455147249,80.91359595,"Stores",3.980920431
6175,"Johnson","David","M","Vancouver","Baker","Bakery","Vancouver","Stores",56.17313327,6.463317737,112.2331221,"Stores",5.625764063
6176,"Downs","Joey","M","Courtenay","Shelf Stocker","Processed Foods","Nanaimo","Stores",42.63266722,5.692104469,15.95415121,"Stores",2.954543405
6177,"Thompson","Steven","M","Vancouver","Baker","Bakery","Vancouver","Stores",40.8778754,6.072282398,67.2650909,"Stores",2.565079252
6178,"Goodson","John","M","Surrey","Dairy Person","Dairy","Surrey","Stores",56.32466091,7.936130304,104.0526892,"Stores",5.52365748
6179,"Simms","Gary","M","Cache Creek","Dairy Person","Dairy","Kamloops","Stores",53.70830678,4.37478211,119.570825,"Stores",5.31514102
6180,"Davis","David","M","Vancouver","Baker","Bakery","Vancouver","Stores",43.95168881,8.976673863,51.56714278,"Stores",2.925416978
6181,"Wilson","Lillian","F","Hemlock Valley","Dairy Person","Dairy","Chilliwack","Stores",48.64881948,7.182118554,107.770706,"Stores",4.0379541
6182,"Francois","Megan","F","Vancouver","Baker","Bakery","Vancouver","Stores",35.66267508,2.04271809,45.85075197,"Stores",1.872736973
6184,"Sullivan","Michael","M","Vancouver","Baker","Bakery","Vancouver","Stores",39.35654857,6.775699039,46.15237105,"Stores",2.193730386
6186,"Beard","Brenda","F","Vancouver","Baker","Bakery","Vancouver","Stores",49.30240335,5.688793444,95.1032584,"Stores",4.304873843
6187,"Riley","Wilbert","M","Vancouver","Baker","Bakery","Vancouver","Stores",61.03385764,8.063289021,117.8290822,"Stores",6.465389852
6188,"Mayer","Celestine","F","Penticton","Dairy Person","Dairy","Kelowna","Stores",63.43637624,6.353764498,176.6562138,"Stores",7.105805154
6189,"Webb","Annette","F","Vancouver","Baker","Bakery","Vancouver","Stores",33.28610032,5.133053548,0,"Stores",1.113089635
6190,"Wilson","Julia","F","Vancouver","Baker","Bakery","Vancouver","Stores",49.88182634,6.648602539,129.4596525,"Stores",4.335626718
6191,"Crisp","Erin","F","Merritt","Dairy Person","Dairy","Kamloops","Stores",47.10715524,3.556899258,107.4865556,"Stores",4.052725467
6192,"Borrego","Dawn","F","Grand Forks","Baker","Bakery","Grand Forks","Stores",53.12887609,7.982231697,109.1471198,"Stores",4.872637422
6193,"Morfin","Helen","F","Vancouver","Baker","Bakery","Vancouver","Stores",36.82749187,5.606342524,31.87709009,"Stores",1.787240235
6194,"Houseknecht","Humberto","M","Vancouver","Baker","Bakery","Vancouver","Stores",38.8047516,5.273081581,0,"Stores",2.217504796
6195,"Abbott","Edward","M","Christina Lake","Baker","Bakery","Grand Forks","Stores",55.24806682,4.159910592,131.7836282,"Stores",5.646177483
6196,"Nguyen","Erin","F","Vancouver","Baker","Bakery","Vancouver","Stores",41.98550634,5.806655884,51.57098831,"Stores",2.813223457
6197,"Hill","Gregory","M","Kimberley","Baker","Bakery","Cranbrook","Stores",38.42622648,6.518959711,0,"Stores",2.028568064
6198,"Harrison","Henry","M","Surrey","Dairy Person","Dairy","Surrey","Stores",38.21089406,5.641217003,34.9315436,"Stores",2.064112864
6199,"See","Elizabeth","F","Vancouver","Baker","Bakery","Vancouver","Stores",29.44249451,5.440074731,0,"Stores",0.30742056
6200,"Dickson","Sharon","F","Vancouver","Baker","Bakery","Vancouver","Stores",51.87619412,4.145198749,132.0250477,"Stores",4.964997653
6201,"Abercrombie","Cynthia","F","Richmond","Baker","Bakery","Richmond","Stores",45.44156135,5.548462584,95.26110896,"Stores",3.536045807
6202,"Daniel","Erika","F","Surrey","Dairy Person","Dairy","Surrey","Stores",44.52101763,7.300855678,87.03008172,"Stores",3.191734704
6203,"Carlisle","Robert","M","Vavenby","Dairy Person","Dairy","Kamloops","Stores",48.27994491,5.772435126,74.58765052,"Stores",4.090375902
6204,"Clark","Jeffrey","M","Gibsons","Dairy Person","Dairy","West Vancouver","Stores",44.54254789,4.876874665,84.13726826,"Stores",3.414620295
6205,"Eldridge","Terry","M","Courtenay","Shelf Stocker","Processed Foods","Nanaimo","Stores",39.47174147,4.752860334,59.42454888,"Stores",2.399410455
6206,"Lopez","Somer","F","Balfour","Produce Clerk","Produce","Nelson","Stores",52.52921235,3.998329441,122.1943788,"Stores",5.110416731
6207,"Martin","James","M","Kelowna","Dairy Person","Dairy","Kelowna","Stores",28.40973409,6.269421578,0,"Stores",0.023610296
6208,"Pike","Miguel","M","Good Hope Lake","Cashier","Customer Service","Terrace","Stores",43.78732714,5.843224698,88.31040191,"Stores",3.174636118
6209,"Cruz","Robert","M","Vancouver","Baker","Bakery","Vancouver","Stores",44.07389565,6.765475928,72.37648419,"Stores",3.14949778
6210,"Quin","Marcia","F","Vancouver","Baker","Bakery","Vancouver","Stores",30.80402918,6.091531423,0,"Stores",0.524280607
6211,"Thomas","Robert","M","Victoria","Baker","Bakery","Victoria","Stores",40.38972505,7.685379502,0,"Stores",2.320847444
6212,"Ramirez","James","M","New Westminster","Dairy Person","Dairy","New Westminster","Stores",42.34520472,3.97522167,52.51880364,"Stores",3.051138704
6213,"Moss","Wendy","F","Lakelse Lake","Cashier","Customer Service","Terrace","Stores",57.08948438,5.787530852,57.08109475,"Stores",5.872167939
6214,"Miller","Mayme","F","Vancouver","Baker","Bakery","Vancouver","Stores",32.51098465,7.158813821,0,"Stores",0.773570159
6215,"Brown","Denise","F","Penticton","Dairy Person","Dairy","Kelowna","Stores",46.6115212,5.702530978,83.00401782,"Stores",3.758969619
6216,"Kingsbury","Harold","M","Nimpo Lake","Dairy Person","Dairy","Williams Lake","Stores",34.45393983,3.06158158,32.06032872,"Stores",1.536221989
6217,"Gamble","Timothy","M","Port Alberni","Shelf Stocker","Processed Foods","Nanaimo","Stores",45.44616351,5.707454005,66.40326545,"Stores",3.522643885
6218,"McAdams","Christopher","M","Cranbrook","Baker","Bakery","Cranbrook","Stores",47.45912293,6.613184569,21.8826097,"Stores",3.848436465
6219,"Paisley","Eileen","F","New Westminster","Dairy Person","Dairy","New Westminster","Stores",57.11349381,6.670969946,115.2753003,"Stores",5.797383604
6220,"Parsons","Leslee","F","Vananda","Shelf Stocker","Processed Foods","Nanaimo","Stores",23.18349555,6.519632617,0,"Stores",-1.056798109
6221,"Darlington","Aisha","F","Surrey","Dairy Person","Dairy","Surrey","Stores",28.74126499,6.071917672,0,"Stores",0.108521439
6222,"Skeete","Patrick","M","Port Alice","Shelf Stocker","Processed Foods","Nanaimo","Stores",55.81298424,4.706603689,136.5774656,"Stores",5.711237646
6223,"Hancock","Samuel","M","Surrey","Dairy Person","Dairy","Surrey","Stores",29.66956475,8.153685669,7.384366753,"Stores",0.108743771
6224,"Sipe","John","M","Vancouver","Baker","Bakery","Vancouver","Stores",44.58186076,7.838404293,79.88298062,"Stores",3.155588781
6225,"Armstrong","Alan","M","Vernon","Shelf Stocker","Processed Foods","Vernon","Stores",56.95407957,9.001088252,133.5536216,"Stores",5.555050641
6226,"Williams","Kathryn","F","Rutland","Dairy Person","Dairy","Kelowna","Stores",45.05438572,7.565584595,79.83538088,"Stores",3.275828653
6228,"Lynch","Roger","M","Vancouver","Baker","Bakery","Vancouver","Stores",57.48051759,3.86788466,105.7160105,"Stores",6.124378237
6229,"Branson","Matthew","M","Burnaby","Dairy Person","Dairy","Burnaby","Stores",35.11107361,7.126811214,31.15203426,"Stores",1.302743428
6230,"Jones","Gene","M","Vancouver","Baker","Bakery","Vancouver","Stores",51.15092496,3.982812111,59.47312475,"Stores",4.832834303
6231,"Ellis","Gilbert","M","New Westminster","Dairy Person","Dairy","New Westminster","Stores",32.18500518,6.501678144,0,"Stores",0.766830468
6232,"Wilson","William","M","Victoria","Baker","Bakery","Victoria","Stores",37.78442485,2.845472625,14.42033397,"Stores",2.229833514
6233,"Cape","Michael","M","Surrey","Dairy Person","Dairy","Surrey","Stores",33.04377892,8.143048434,0,"Stores",0.792682821
6234,"Verduzco","Michelle","F","Vancouver","Baker","Bakery","Vancouver","Stores",49.40153092,6.819035025,117.6605185,"Stores",4.223044463
6235,"Kistner","Matthew","M","Vancouver","Baker","Bakery","Vancouver","Stores",45.42722296,6.356516849,49.26713564,"Stores",3.460295549
6236,"Rester","Bruce","M","Haney","Cashier","Customer Service","Haney","Stores",36.2315212,5.625959101,18.05310759,"Stores",1.664840379
6237,"Medina","Deana","F","Vancouver","Baker","Bakery","Vancouver","Stores",48.716313,5.164769432,134.2479634,"Stores",4.233484363
6238,"Amick","James","M","New Westminster","Dairy Person","Dairy","New Westminster","Stores",46.30318127,5.331711166,66.86578582,"Stores",3.729988324
6239,"Howard","Mary","F","Fauquier","Dairy Person","Dairy","Trail","Stores",41.18007356,4.130957586,78.32558003,"Stores",2.801262684
6240,"Good","Margaret","F","Mission","Dairy Person","Dairy","Burnaby","Stores",36.63229399,3.954468687,0,"Stores",1.89665025
6241,"Keith","Erma","F","Armstrong","Shelf Stocker","Processed Foods","Vernon","Stores",47.28994568,1.654736837,97.34055561,"Stores",4.26120881
6242,"Blakes","Nancy","F","Whistler","Dairy Person","Dairy","Squamish","Stores",52.86080422,6.371792902,124.5725392,"Stores",4.96356143
6243,"Williams","Carolyn","F","Kelowna","Dairy Person","Dairy","Kelowna","Stores",45.455374,4.559434948,69.06872901,"Stores",3.628004827
6244,"Thomas","Phillip","M","Vancouver","Baker","Bakery","Vancouver","Stores",44.32509954,6.194077122,82.06420406,"Stores",3.251857313
6245,"Anderson","Shelia","F","Richmond","Baker","Bakery","Richmond","Stores",41.11655818,4.858772807,49.49884732,"Stores",2.722792172
6246,"Fisher","William","M","Fort Fraser","Shelf Stocker","Processed Foods","Prince George","Stores",40.90448186,5.003956834,13.65525787,"Stores",2.666776783
6247,"Vance","Warren","M","Haney","Cashier","Customer Service","Haney","Stores",41.72340303,5.679719292,4.932084035,"Stores",2.771614342
6248,"Iverson","Joe","M","Fort Langley","Dairy Person","Dairy","Langley","Stores",47.59423724,5.797184694,79.42759176,"Stores",3.949349486
6249,"Hamlin","Roger","M","Richmond","Baker","Bakery","Richmond","Stores",56.83492729,6.223105466,142.609888,"Stores",5.781374551
6250,"Johns","Flora","F","Vancouver","Baker","Bakery","Vancouver","Stores",38.97653546,3.853086829,47.69976774,"Stores",2.380291724
6251,"Reed","Norman","M","Williams Lake","Dairy Person","Dairy","Williams Lake","Stores",47.75475223,6.547566283,90.56969101,"Stores",3.914190907
6252,"Green","Richard","M","Surrey","Dairy Person","Dairy","Surrey","Stores",46.87615548,7.368428503,35.47227014,"Stores",3.662350067
6253,"Rios","Hilary","F","Burnaby","Dairy Person","Dairy","Burnaby","Stores",43.06349601,6.873974233,65.47661637,"Stores",2.935199796
6254,"Slate","Kathy","F","Vancouver","Baker","Bakery","Vancouver","Stores",29.96621556,4.930340416,0,"Stores",0.459381528
6255,"King","Aubrey","F","Vancouver","Baker","Bakery","Vancouver","Stores",40.96096503,4.289488165,76.75736942,"Stores",2.74262067
6256,"Walther","Kendra","F","Fort Langley","Dairy Person","Dairy","Langley","Stores",23.73921286,7.035442024,0,"Stores",-0.990815918
